date,price,bedrooms,bathrooms,sqft_living,sqft_living_normalized column,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-06 00:00:00,736000,4,2.5,2290,0.156469395143966,12047,2,0,0,4,2290,0,1988,0,17435 SE 47th St,Bellevue,WA 98006,USA
2014-05-06 00:00:00,407000,4,2.25,2810,0.654042109976602,23400,1,0,1,3,1710,1100,1958,2004,23024-23198 17th Ave S,Des Moines,WA 98198,USA
2014-05-06 00:00:00,272000,3,2.5,1650,-0.455927792342355,13816,2,0,0,3,1650,0,1998,2006,32000-32072 NE 55th St,Carnation,WA 98014,USA
2014-05-06 00:00:00,362000,3,2.25,1640,-0.465496498396829,14374,1,0,0,4,1140,500,1963,0,17253 Ambaum Blvd S,Burien,WA 98148,USA
2014-05-06 00:00:00,535000,3,2.5,1850,-0.264553671252880,10109,2,0,0,3,1850,0,1991,0,8409 NE 129th Pl,Kirkland,WA 98034,USA
2014-05-06 00:00:00,284000,4,2.5,2000,-0.121023080435773,5390,2,0,0,3,2000,0,2003,0,25434 160th Ave SE,Kent,WA 98042,USA
2014-05-06 00:00:00,367500,3,1.5,1410,-0.685576737649725,9647,1,0,0,3,1410,0,1961,2004,18048 3rd Ave NW,Shoreline,WA 98177,USA
2014-05-06 00:00:00,379900,4,1.75,1500,-0.599458383159462,11600,1,0,0,4,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA
2014-05-06 00:00:00,520000,3,2.5,2460,0.319137398070020,54885,2,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA
2014-05-06 00:00:00,175000,3,1,1010,-1.06832497982868,7034,1,0,0,3,1010,0,1954,2005,207 NW 5th St,Renton,WA 98057,USA
2014-05-06 00:00:00,460000,2,2.25,1230,-0.857813446630253,929,2,0,0,3,1020,210,2004,2003,100 24th Ave E,Seattle,WA 98112,USA
2014-05-06 00:00:00,345000,4,2.5,2331,0.195701089967308,3826,2,0,0,3,2331,0,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA
2014-05-06 00:00:00,455000,5,2.5,2240,0.108625864871597,7770,1,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA
2014-05-06 00:00:00,610000,4,3,2450,0.309568692015546,10117,1,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA
2014-05-06 00:00:00,563000,4,3,3100,0.931534585556341,15480,2,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA
2014-05-06 00:00:00,612500,4,2,2060,-0.0636108441089308,5000,1,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA
2014-05-06 00:00:00,218000,3,1.75,1850,-0.264553671252880,7684,1,0,0,3,1320,530,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA
2014-05-06 00:00:00,404000,4,1.75,1840,-0.274122377307354,10720,1,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA
2014-05-06 00:00:00,860000,4,2,3740,1.54393177304266,32417,2,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA
2014-05-06 00:00:00,136500,3,1.5,1420,-0.676008031595252,8580,1,0,0,3,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,WA 98023,USA
2014-05-06 00:00:00,313950,3,1,1510,-0.589889677104988,6083,1,0,0,4,860,650,1940,2001,415 NE 94th St,Seattle,WA 98115,USA
2014-05-06 00:00:00,575000,3,1.75,2130,0.00337009827238560,6500,1,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA
2014-05-06 00:00:00,1225000,4,2.25,3490,1.30471412168082,6906,2,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA
2014-05-06 00:00:00,280000,3,1.75,1630,-0.475065204451303,11800,1,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA
2014-05-06 00:00:00,515000,3,2.5,1790,-0.321965907579722,7167,2,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA
2014-05-06 00:00:00,513000,4,2.5,2000,-0.121023080435773,5684,2,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA
2014-05-06 00:00:00,599000,4,2.25,2260,0.127763276980545,29930,2,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA
2014-05-06 00:00:00,685000,4,2.5,3030,0.864553643175024,7864,2,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA
2014-05-06 00:00:00,365000,3,1.5,1310,-0.781263798194463,8160,1,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA
2014-05-06 00:00:00,762300,4,2.5,3880,1.67789365780529,14550,2,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA
2014-05-06 00:00:00,1580000,4,3.25,3760,1.56306918515161,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA
2014-05-06 00:00:00,562000,5,2.25,3040,0.874122349229498,8111,2,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA
2014-05-06 00:00:00,530000,5,2.5,2910,0.749729170521339,9636,1,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA
2014-05-06 00:00:00,525000,3,2.5,2970,0.807141406848182,11985,1,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA
2014-05-06 00:00:00,484000,2,1.75,1660,-0.446359086287881,6000,1,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA
2014-05-06 00:00:00,725126,4,2.5,3200,1.02722164610108,12369,2,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA
2014-05-06 00:00:00,360000,4,2,2680,0.529648931268443,18768,1,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA
2014-05-06 00:00:00,387000,3,1,1230,-0.857813446630253,9568,1,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA
2014-05-06 00:00:00,483500,4,2.5,2740,0.587061167595285,45732,2,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA
2014-05-06 00:00:00,655500,4,3.5,3380,1.19945835508161,8330,2,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA
2014-05-06 00:00:00,345000,3,1,1110,-0.972637919283939,6250,1,0,0,3,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA
2014-05-06 00:00:00,533000,5,2.75,1800,-0.312397201525249,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA
2014-05-06 00:00:00,385000,3,1.75,1900,-0.216710140980511,5520,1,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA
2014-05-06 00:00:00,675000,2,1,930,-1.14487462826447,36478,1,0,2,3,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,USA
2014-05-06 00:00:00,197000,3,1.75,1690,-0.417652968124460,7735,1,0,0,4,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA
2014-05-06 00:00:00,485000,3,2,1420,-0.676008031595252,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA
2014-05-06 00:00:00,1870000,5,4,4510,2.28072213923714,15175,2,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA
2014-05-06 00:00:00,295000,3,2.25,1980,-0.140160492544721,8000,1,0,0,4,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA
2014-05-06 00:00:00,499000,2,1.75,1170,-0.915225682957096,2400,1,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA
2014-05-06 00:00:00,1050000,3,2.5,2200,0.0703510406537020,1970,2,0,0,3,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,USA
2014-05-06 00:00:00,191000,3,1.5,800,-1.26926780697263,8850,1,0,0,4,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,USA
2014-05-06 00:00:00,500000,3,2.5,1480,-0.618595795268409,1171,3,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA
2014-05-06 00:00:00,390000,5,3.75,2890,0.730591758412392,5000,1,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA
2014-05-06 00:00:00,979000,3,2.5,2690,0.539217637322916,4047,3,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA
2014-05-06 00:00:00,580000,4,3.25,3569,1.38030689951116,8327,2,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA
2014-05-06 00:00:00,369950,3,2,1270,-0.819538622412358,1320,3,0,0,3,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA
2014-05-06 00:00:00,1800000,5,5,4490,2.26158472712819,10279,2,0,0,3,3930,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,USA
2014-05-06 00:00:00,776000,4,2.5,3040,0.874122349229498,6425,2,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA
2014-05-07 00:00:00,519950,3,2.25,1170,-0.915225682957096,1249,3,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA
2014-05-07 00:00:00,255000,5,2.25,2060,-0.0636108441089308,8632,1,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA
2014-05-07 00:00:00,495000,3,1,990,-1.08746239193762,6000,1,0,0,3,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,USA
2014-05-07 00:00:00,510000,4,2.5,2430,0.290431279906599,5203,2,0,0,3,2430,0,2003,0,1028 NE 153rd Ct,Shoreline,WA 98155,USA
2014-05-07 00:00:00,1150000,4,4,4460,2.23287860896477,103382,2,0,0,3,4460,0,2001,0,25823 NE 30th Ct,Redmond,WA 98053,USA
2014-05-07 00:00:00,253000,3,1.75,1250,-0.838676034521306,10122,1,0,0,3,1250,0,1994,0,25502 Kanasket Dr,Black Diamond,WA 98010,USA
2014-05-07 00:00:00,503000,3,2.75,1540,-0.561183558941567,6760,1,0,0,5,1210,330,1980,0,9626 NE 129th Pl,Kirkland,WA 98034,USA
2014-05-07 00:00:00,275000,3,2.5,1600,-0.503771322614724,7000,2,0,0,4,1600,0,1993,0,21326 SE 277th Pl,Maple Valley,WA 98038,USA
2014-05-07 00:00:00,249000,3,1,1110,-0.972637919283939,8423,1,0,0,3,1110,0,1952,2008,14613 6th Ave SW,Burien,WA 98166,USA
2014-05-07 00:00:00,310000,3,1.75,1840,-0.274122377307354,10723,1,0,0,4,1220,620,1974,0,19313 140th Pl SE,Renton,WA 98058,USA
2014-05-07 00:00:00,750000,3,2.75,2520,0.376549634396862,5401,1,0,0,4,1360,1160,1946,1989,2806 13th Ave W,Seattle,WA 98119,USA
2014-05-07 00:00:00,630000,3,2.5,2680,0.529648931268443,327135,2,0,0,3,2680,0,1995,0,25339 SE 248th St,Ravensdale,WA 98051,USA
2014-05-07 00:00:00,599999,9,4.5,3830,1.63005012753293,6988,2.5,0,0,3,2450,1380,1938,2003,8809 Densmore Ave N,Seattle,WA 98103,USA
2014-05-07 00:00:00,758000,4,2.75,2410,0.271293867797651,9549,1,0,0,4,1780,630,1956,0,10627 NE 45th St,Kirkland,WA 98033,USA
2014-05-07 00:00:00,248500,4,1.75,1720,-0.388946849961039,10018,1,0,0,5,1720,0,1960,0,16635 SE 268th St,Covington,WA 98042,USA
2014-05-07 00:00:00,310000,3,1.75,2070,-0.054042138054457,37904,1,0,0,4,1420,650,1973,0,19654 116th Ave SE,Kent,WA 98031,USA
2014-05-07 00:00:00,460000,3,2,1760,-0.350672025743144,9055,2,0,0,4,1760,0,1985,0,5003 159th Ct NE,Redmond,WA 98052,USA
2014-05-07 00:00:00,675000,3,1.75,1680,-0.427221674178934,10500,1,0,0,4,1680,0,1959,0,4 128th Ave SE,Bellevue,WA 98005,USA
2014-05-07 00:00:00,526000,2,2,1550,-0.551614852887093,2400,1.5,0,0,4,1550,0,1900,1971,3845 Whitman Ave N,Seattle,WA 98103,USA
2014-05-07 00:00:00,560000,3,3,4120,1.90754260311266,60392,2,0,2,3,3180,940,1994,0,32223 NE 88th St,Carnation,WA 98014,USA
2014-05-07 00:00:00,415000,4,3,1830,-0.283691083361827,9548,2,0,0,3,1830,0,1991,0,15204 88th Ave NE,Bothell,WA 98028,USA
2014-05-07 00:00:00,246000,3,1,1400,-0.695145443704199,7410,1,0,0,3,1400,0,1944,0,624 SW 137th St,Burien,WA 98166,USA
2014-05-07 00:00:00,314500,3,1.75,1870,-0.245416259143932,12381,1,0,0,4,1870,0,1957,2001,29645 10th Pl S,Federal Way,WA 98003,USA
2014-05-07 00:00:00,3200000,7,4.5,6210,3.90740216849768,8856,2.5,0,2,5,4760,1450,1910,0,1230 Warren Ave N,Seattle,WA 98109,USA
2014-05-07 00:00:00,420000,2,1.5,1040,-1.03961886166525,3500,1.5,0,0,4,1040,0,1904,0,1713 22nd Ave S,Seattle,WA 98144,USA
2014-05-07 00:00:00,535000,3,1.75,2720,0.567923755486338,149410,1.5,0,0,3,2720,0,1988,2000,33331 NE Lake Joy Rd,Carnation,WA 98014,USA
2014-05-07 00:00:00,350000,3,1,1010,-1.06832497982868,9360,1,0,0,3,1010,0,1981,2013,9703 130th Ave NE,Kirkland,WA 98033,USA
2014-05-07 00:00:00,515000,3,1.75,1580,-0.522908734723671,9147,1,0,1,4,1210,370,1967,0,234 W Lake Sammamish Pkwy SE,Bellevue,WA 98008,USA
2014-05-07 00:00:00,749950,4,2.75,2600,0.453099282832653,6050,2,0,0,5,1960,640,1949,0,4140 53rd Ave SW,Seattle,WA 98116,USA
2014-05-07 00:00:00,230000,3,2.5,1920,-0.197572728871563,9180,2,0,0,3,1920,0,1988,2000,206 Oakesdale Ave SW,Renton,WA 98057,USA
2014-05-07 00:00:00,568000,3,2,2350,0.213881631470808,5080,1.5,0,0,3,1780,570,1929,0,5531 Seward Park Ave S,Seattle,WA 98118,USA
2014-05-07 00:00:00,250000,1,1,1100,-0.982206625338412,4373,1,0,0,2,820,280,1947,0,232 SW 154th St,Burien,WA 98166,USA
2014-05-07 00:00:00,581000,4,2,2510,0.366980928342389,13695,1,0,0,4,1280,1230,1961,2001,11105 126th Ave NE,Kirkland,WA 98033,USA
2014-05-07 00:00:00,651000,3,2.5,3240,1.06549647031897,108366,2,0,0,4,3240,0,1991,0,18611 SE 307th Ln,Kent,WA 98042,USA
2014-05-07 00:00:00,600000,3,2.5,2460,0.319137398070020,108900,1,0,0,4,1860,600,1977,0,25525 SE 133rd St,Issaquah,WA 98027,USA
2014-05-07 00:00:00,500000,2,1,1010,-1.06832497982868,3885,1.5,0,0,4,1010,0,1906,1990,331 22nd Ave E,Seattle,WA 98112,USA
2014-05-07 00:00:00,475000,2,1,820,-1.25013039486368,2723,1,0,0,3,820,0,1921,2000,4602 Woodlawn Ave N,Seattle,WA 98103,USA
2014-05-07 00:00:00,352000,5,2.5,2420,0.280862573852125,8560,1,0,2,3,1620,800,1978,0,3723 S Chicago St,Seattle,WA 98118,USA
2014-05-07 00:00:00,420000,3,2.25,1770,-0.341103319688670,8165,2,0,0,3,1770,0,1977,2004,12921 79th Pl NE,Kirkland,WA 98034,USA
2014-05-07 00:00:00,428000,2,2,1350,-0.742988973976568,3900,1,0,0,3,1350,0,2003,0,232nd Way,Redmond,WA 98053,USA
2014-05-07 00:00:00,599000,3,1.75,1960,-0.159297904653668,4788,1,0,0,4,1090,870,1920,0,6253-6299 15th Ave NE,Seattle,WA 98115,USA
2014-05-07 00:00:00,492000,4,2.5,3305,1.12769305967305,16164,1.5,0,0,5,2245,1060,1922,1956,1718 N 175th St,Shoreline,WA 98133,USA
2014-05-07 00:00:00,630000,2,2.25,2550,0.405255752560284,5663,1,0,0,3,1720,830,2011,0,1225 N 41st Pl,Renton,WA 98056,USA
2014-05-07 00:00:00,900000,5,3.75,4130,1.91711130916714,226076,2,0,0,3,3170,960,1985,0,12809-12907 206th Ave NE,Woodinville,WA 98077,USA
2014-05-07 00:00:00,1110000,4,1.5,2310,0.175606807252913,13300,1,0,0,3,1890,420,1950,2005,9724 NE 14th St,Clyde Hill,WA 98004,USA
2014-05-07 00:00:00,575000,4,2,1650,-0.455927792342355,5000,1,0,0,3,1650,0,1955,2005,6708 14th Ave NW,Seattle,WA 98117,USA
2014-05-07 00:00:00,705000,4,2.5,2650,0.500942813105021,4316,1.5,0,0,3,1520,1130,1905,2013,1902 45th Ave SW,Seattle,WA 98116,USA
2014-05-07 00:00:00,940000,4,2.25,1890,-0.226278847034985,5940,1,0,1,3,1470,420,1963,2008,1234 22nd Ave E,Seattle,WA 98112,USA
2014-05-07 00:00:00,313000,3,1.75,2190,0.0607823345992282,8000,1,0,0,4,2190,0,1967,0,32631 39th Ave SW,Federal Way,WA 98023,USA
2014-05-07 00:00:00,618080,3,2.5,2030,-0.0923169622723521,6500,2,0,0,3,2030,0,1988,2000,4421-4564 186th Ave SE,Issaquah,WA 98027,USA
2014-05-07 00:00:00,640000,3,3,2270,0.137331983035018,5175,2,0,0,3,2130,140,2002,0,1200 N 27th Pl,Renton,WA 98056,USA
2014-05-07 00:00:00,485000,3,2,1610,-0.494202616560250,4160,1,0,0,4,1010,600,1917,0,4313 SW Willow St,Seattle,WA 98136,USA
2014-05-07 00:00:00,300000,2,1,760,-1.30754263119052,3001,1,0,0,3,760,0,1913,1983,1761 17th Ave S,Seattle,WA 98144,USA
2014-05-07 00:00:00,379500,2,1,1640,-0.465496498396829,17335,1,0,0,3,840,800,1978,0,3301-3389 289th Ave NE,Redmond,WA 98053,USA
2014-05-07 00:00:00,339950,3,2.25,1630,-0.475065204451303,12295,2,0,0,4,1630,0,1985,0,19501 135th Ave SE,Renton,WA 98058,USA
2014-05-07 00:00:00,1500000,6,2.5,3560,1.37169506406213,6480,2.5,0,0,4,3560,0,1914,1945,903 22nd Ave E,Seattle,WA 98112,USA
2014-05-07 00:00:00,1340000,3,3,2960,0.797572700793708,5500,2,0,2,3,2440,520,1937,1990,3529 W Howe St,Seattle,WA 98199,USA
2014-05-07 00:00:00,500000,3,2.5,1940,-0.178435316762616,37565,1,0,0,4,1940,0,1987,0,20821 SE 135th St,Issaquah,WA 98027,USA
2014-05-07 00:00:00,239900,3,2,1410,-0.685576737649725,7566,1,0,0,3,1410,0,1985,0,11907 SE 261st Pl,Kent,WA 98030,USA
2014-05-07 00:00:00,314950,3,1,1040,-1.03961886166525,16986,1,0,0,4,1040,0,1968,0,18227 SE 135th St,Renton,WA 98059,USA
2014-05-07 00:00:00,361280,2,1,820,-1.25013039486368,6400,1,0,0,4,820,0,1944,0,5902 37th Ave SW,Seattle,WA 98126,USA
2014-05-07 00:00:00,100000,2,1,910,-1.16401204037341,22000,1,0,0,3,910,0,1956,2001,138 Seattle Blvd S,Algona,WA 98001,USA
2014-05-07 00:00:00,540000,7,5.75,3700,1.50565694882477,7647,2,0,1,3,3700,0,1948,1984,15007-15299 37th Ave NE,Lake Forest Park,WA 98155,USA
2014-05-07 00:00:00,480500,4,2.5,2180,0.0512136285447544,11200,1,0,0,4,2180,0,1968,0,18911 NE 165th Pl,Woodinville,WA 98072,USA
2014-05-07 00:00:00,280000,3,2.5,1600,-0.503771322614724,4271,2,0,0,3,1600,0,2000,0,5146 S 303rd Pl,Auburn,WA 98001,USA
2014-05-07 00:00:00,440000,3,1.75,1500,-0.599458383159462,6180,1,0,0,4,1060,440,1947,1988,3827 39th Ave S,Seattle,WA 98118,USA
2014-05-07 00:00:00,530000,3,1,1340,-0.752557680031042,4284,1,0,0,3,1080,260,1910,2006,4703-4707 4th Ave NE,Seattle,WA 98105,USA
2014-05-07 00:00:00,560000,3,2,1860,-0.254984965198406,13374,1,0,0,3,1860,0,1985,0,1010 NW Inneswood Dr,Issaquah,WA 98027,USA
2014-05-07 00:00:00,775000,3,2,2540,0.39568704650581,7200,1.5,0,3,4,1600,940,1905,0,517 32nd Ave S,Seattle,WA 98144,USA
2014-05-07 00:00:00,160000,2,1,1040,-1.03961886166525,13100,1,0,0,5,1040,0,1912,0,733 1st Ave N,Kent,WA 98032,USA
2014-05-07 00:00:00,209950,3,1.5,1380,-0.714282855813147,11130,1,0,0,3,1380,0,1960,2012,32016 8th Ave S,Federal Way,WA 98003,USA
2014-05-07 00:00:00,226500,3,1.75,1640,-0.465496498396829,10762,1,0,0,3,1130,510,1988,2000,27000-27080 201st Ave SE,Covington,WA 98042,USA
2014-05-07 00:00:00,380000,5,1.75,3000,0.835847525011603,6000,1,0,0,5,1500,1500,1958,0,8514 S 124th St,Seattle,WA 98178,USA
2014-05-07 00:00:00,409500,4,2.75,2140,0.0129388043268594,13000,1,0,0,3,1320,820,1968,1997,19302 65th Pl NE,Kenmore,WA 98028,USA
2014-05-07 00:00:00,690000,3,2,1760,-0.350672025743144,6428,1,0,0,4,980,780,1942,1982,2145 Condon Way W,Seattle,WA 98199,USA
2014-05-07 00:00:00,405000,3,2.25,1660,-0.446359086287881,8307,1,0,0,4,1660,0,1961,2001,605 N 178th St,Shoreline,WA 98133,USA
2014-05-07 00:00:00,375000,3,2.5,1830,-0.283691083361827,13042,2,0,0,3,1830,0,1990,2009,25408 Lake Wilderness Country Club Dr SE,Maple Valley,WA 98038,USA
2014-05-07 00:00:00,794154,4,2,2210,0.0799197467081757,8556,1,0,1,4,1210,1000,1954,1979,3235 30th Ave W,Seattle,WA 98199,USA
2014-05-07 00:00:00,185000,4,1,1490,-0.609027089213935,6600,1,0,0,3,1490,0,1969,2010,13248 Occidental Ave S,Burien,WA 98168,USA
2014-05-07 00:00:00,245000,3,1.5,1260,-0.829107328466832,1270,2,0,0,3,1040,220,2005,0,11304 Corliss Ave N,Seattle,WA 98133,USA
2014-05-07 00:00:00,1532500,5,4.5,4270,2.05107319392977,8076,2,0,0,3,3400,870,2007,0,11017 101st Pl NE,Kirkland,WA 98033,USA
2014-05-07 00:00:00,1040000,4,3.5,3900,1.69703106991424,8391,2,0,0,3,3900,0,2006,0,10908 101st Pl NE,Kirkland,WA 98033,USA
2014-05-07 00:00:00,425000,2,2.5,1150,-0.934363095066043,1027,3,0,0,3,1150,0,2008,0,3631 Greenwood Ave N,Seattle,WA 98103,USA
2014-05-07 00:00:00,495000,4,2.75,2656,0.506684036737706,21195,2,0,0,3,2656,0,2014,0,31898 50th Pl S,Auburn,WA 98001,USA
2014-05-07 00:00:00,365000,5,2.75,2410,0.271293867797651,5003,1,0,0,3,1410,1000,2008,0,7956 46th Ave S,Seattle,WA 98118,USA
2014-05-07 00:00:00,417250,3,2.25,1606,-0.498030098982040,1452,3,0,0,3,1606,0,2009,0,12303 Sand Point Way NE,Seattle,WA 98125,USA
2014-05-07 00:00:00,339950,2,1,820,-1.25013039486368,681,3,0,0,3,820,0,2006,0,513 N 46th St,Seattle,WA 98103,USA
2014-05-08 00:00:00,615000,2,1,1540,-0.561183558941567,6872,1,0,0,4,820,720,1946,1989,2814 13th Ave W,Seattle,WA 98119,USA
2014-05-08 00:00:00,403000,3,2.75,2090,-0.0349047259455095,8354,2,0,0,3,2090,0,2012,1912,27930 NE 147th Pl,Duvall,WA 98019,USA
2014-05-08 00:00:00,980000,5,2.5,3160,0.988946821883184,11470,1,0,0,4,1780,1380,1971,0,7401 92nd Pl SE,Mercer Island,WA 98040,USA
2014-05-08 00:00:00,258000,4,1.75,1730,-0.379378143906565,8320,1,0,0,3,1230,500,1977,2004,30633 21st Ave SW,Federal Way,WA 98023,USA
2014-05-08 00:00:00,533000,3,1,1670,-0.436790380233408,4080,1,0,0,3,1170,500,1967,2011,544 NE 84th St,Seattle,WA 98115,USA
2014-05-08 00:00:00,537500,4,2.5,2550,0.405255752560284,4630,2,0,0,3,2550,0,2005,0,1825 251st Pl SE,Sammamish,WA 98075,USA
2014-05-08 00:00:00,830000,5,3,3040,0.874122349229498,9601,1,0,0,5,1970,1070,1968,0,5200-5298 90th Ave SE,Mercer Island,WA 98040,USA
2014-05-08 00:00:00,712000,3,1,1250,-0.838676034521306,4620,1.5,0,0,4,1150,100,1900,1971,3612 Interlake Ave N,Seattle,WA 98103,USA
2014-05-08 00:00:00,262000,4,2.5,2020,-0.101885668326826,6236,2,0,0,3,2020,0,2002,0,434 Pullman Ave,Algona,WA 98001,USA
2014-05-08 00:00:00,753888,4,2.5,2660,0.510511519159495,5500,2,0,2,3,2660,0,2003,0,1669 28th Ave NE,Issaquah,WA 98029,USA
2014-05-08 00:00:00,134000,2,1.5,980,-1.09703109799210,5000,2,0,0,3,980,0,1922,2003,235 Thelma St,Skykomish,WA 98288,USA
2014-05-08 00:00:00,402000,3,2.5,1960,-0.159297904653668,8000,1,0,0,4,1290,670,1977,0,12207 NE 139th Pl,Kirkland,WA 98034,USA
2014-05-08 00:00:00,205000,2,1,720,-1.34581745540842,5040,1,0,0,3,720,0,1955,2005,8448 Delridge Way SW,Seattle,WA 98106,USA
2014-05-08 00:00:00,553650,2,2.5,1360,-0.733420267922094,1349,2,0,0,3,1050,310,1997,0,624 Lake Washington Blvd E,Seattle,WA 98112,USA
2014-05-08 00:00:00,559950,2,2,1870,-0.245416259143932,4950,1,0,0,3,1870,0,2006,0,23733 NE Salal Pl,Redmond,WA 98053,USA
2014-05-08 00:00:00,260000,4,1.5,2130,0.00337009827238560,8800,1,0,0,3,1100,1030,1962,2003,24345 35th Pl S,Kent,WA 98032,USA
2014-05-08 00:00:00,270000,4,2.5,1810,-0.302828495470775,6509,2,0,0,3,1810,0,1994,0,14816 SE 278th St,Kent,WA 98042,USA
2014-05-08 00:00:00,295000,2,1.75,2200,0.0703510406537020,89298,1,0,0,3,1100,1100,1973,2013,27469-27501 SE 154th Pl,Issaquah,WA 98027,USA
2014-05-08 00:00:00,719000,3,2.5,1690,-0.417652968124460,4500,1.5,0,1,4,1690,0,1928,0,4022 SW Walker St,Seattle,WA 98116,USA
2014-05-08 00:00:00,266000,3,2.5,1940,-0.178435316762616,8547,1,0,0,3,1460,480,1989,0,28123 123rd Pl SE,Kent,WA 98030,USA
2014-05-08 00:00:00,325900,4,2.5,2320,0.185175513307387,6270,2,0,0,3,2320,0,2004,2003,15020 SE 281st St,Kent,WA 98042,USA
2014-05-08 00:00:00,647500,4,1.75,2060,-0.0636108441089308,26036,1,0,0,4,1160,900,1947,1988,17622 12th Ave SW,Normandy Park,WA 98166,USA
2014-05-08 00:00:00,1039000,4,1,3410,1.22816447324503,5000,2,0,0,5,2190,1220,1910,0,2509 33rd Ave S,Seattle,WA 98144,USA
2014-05-08 00:00:00,569000,4,2.25,2250,0.118194570926071,41688,2,0,0,3,2250,0,1980,0,7304 217th Pl NE,Redmond,WA 98053,USA
2014-05-08 00:00:00,246000,3,1.75,1390,-0.704714149758673,7399,1,0,0,4,1390,0,1975,0,11921 SE 205th St,Kent,WA 98031,USA
2014-05-08 00:00:00,515000,2,1,1060,-1.02048144955631,4960,1,0,0,3,1060,0,1926,2003,8230 Corliss Ave N,Seattle,WA 98103,USA
2014-05-08 00:00:00,207000,3,1,1490,-0.609027089213935,8995,1,0,0,4,1490,0,1954,1979,12612 23rd Ave S,Seattle,WA 98168,USA
2014-05-08 00:00:00,780000,4,1.75,2480,0.338274810178967,9195,1,0,0,3,1390,1090,1950,2005,3002 109th Ave SE,Bellevue,WA 98004,USA
